Row,Date,Flight Number,Destination,Delay
3137,6/16/19,5443,JFK,-4.0
3138,6/17/19,5443,JFK,-4.0
3139,6/18/19,5443,JFK,-5.0
3140,6/19/19,5443,JFK,17.0
3141,6/20/19,5443,JFK,10.0
3142,6/21/19,5443,JFK,17.0
3143,6/22/19,5443,JFK,4.0
3144,6/23/19,5443,JFK,-4.0
3145,6/24/19,5443,JFK,8.0
3146,6/25/19,5443,JFK,-1.0
3147,6/26/19,5443,JFK,-5.0
3148,6/27/19,5443,JFK,35.0
3149,6/28/19,5443,JFK,1.0
3150,6/29/19,5443,JFK,-2.0
3151,6/30/19,5443,JFK,-5.0
3152,6/11/19,5449,CVG,170.0
3153,6/12/19,5449,CVG,0.0
3154,6/13/19,5449,CVG,71.0
3155,6/14/19,5449,CVG,-5.0
3156,6/17/19,5449,CVG,-12.0
3157,6/18/19,5449,CVG,11.0
3158,6/19/19,5449,CVG,-4.0
3159,6/20/19,5449,CVG,-6.0
3160,6/21/19,5449,CVG,68.0
3161,6/24/19,5449,CVG,-10.0
3162,6/25/19,5449,CVG,57.0
3163,6/26/19,5449,CVG,-10.0
3164,6/27/19,5449,CVG,4.0
3165,6/28/19,5449,CVG,-6.0
3166,6/1/19,3327,JFK,23.0
3167,6/2/19,3327,JFK,-6.0
3168,6/3/19,3327,JFK,-5.0
3169,6/4/19,3327,JFK,-2.0
3170,6/5/19,3327,JFK,-6.0
3171,6/6/19,3327,JFK,-5.0
3172,6/7/19,3327,JFK,-2.0
3173,6/8/19,3327,JFK,5.0
3174,6/9/19,3327,JFK,34.0
3175,6/10/19,3327,JFK,-1.0
3176,6/11/19,3327,JFK,217.0
3177,6/12/19,3327,JFK,85.0
3178,6/13/19,3327,JFK,-8.0
3179,6/14/19,3327,JFK,-5.0
3180,6/15/19,3327,JFK,-3.0
3181,6/16/19,3327,JFK,41.0
3182,6/17/19,3327,JFK,-10.0
3183,6/18/19,3327,JFK,-5.0
3184,6/19/19,3327,JFK,16.0
3185,6/20/19,3327,JFK,25.0
3186,6/21/19,3327,JFK,-3.0
3187,6/22/19,3327,JFK,-1.0
3188,6/23/19,3327,JFK,-8.0
3189,6/24/19,3327,JFK,-4.0
3190,6/25/19,3327,JFK,67.0
3191,6/26/19,3327,JFK,2.0
3192,6/27/19,3327,JFK,-4.0
3193,6/28/19,3327,JFK,-5.0
3194,6/29/19,3327,JFK,-5.0
3195,6/27/19,626,BOS,-19.0
3196,6/27/19,1226,BOS,-10.0
3197,6/27/19,1326,BOS,50.0
3198,6/27/19,1426,BOS,-9.0
3199,6/27/19,1526,BOS,75.0
3200,6/28/19,126,BOS,84.0
3201,6/28/19,626,BOS,-6.0
3202,6/28/19,1226,BOS,-6.0
3203,6/28/19,1326,BOS,20.0
3204,6/28/19,1426,BOS,-4.0
3205,6/28/19,1526,BOS,-7.0
3206,6/29/19,626,BOS,-10.0
3207,6/29/19,1326,BOS,240.0
3208,6/29/19,1426,BOS,-4.0
3209,6/10/19,1326,BOS,161.0
3210,6/10/19,1426,BOS,-9.0
3211,6/10/19,1526,BOS,0.0
3212,6/11/19,126,BOS,12.0
3213,6/11/19,626,BOS,-5.0
3214,6/11/19,1226,BOS,46.0
3215,6/7/19,327,SFO,46.0
3216,6/7/19,377,SAN,32.0
3217,6/7/19,385,PDX,-4.0
3218,6/7/19,524,SEA,5.0
3219,6/7/19,739,LAX,-2.0
3220,6/7/19,765,SEA,0.0
3221,6/8/19,327,SFO,19.0
3222,6/8/19,377,SAN,87.0
3223,6/8/19,385,PDX,8.0
3224,6/8/19,524,SEA,56.0
3225,6/8/19,739,LAX,53.0
3226,6/8/19,765,SEA,9.0
3227,6/9/19,327,SFO,-4.0
3228,6/9/19,377,SAN,0.0
3229,6/9/19,385,PDX,5.0
3230,6/9/19,524,SEA,28.0
3231,6/9/19,739,LAX,-7.0
3232,6/9/19,765,SEA,8.0
3233,6/10/19,327,SFO,15.0
3234,6/10/19,377,SAN,-2.0
3235,6/10/19,385,PDX,5.0
3236,6/10/19,524,SEA,7.0
3237,6/10/19,739,LAX,-5.0
3238,6/10/19,765,SEA,0.0
3239,6/11/19,327,SFO,-4.0
3240,6/11/19,377,SAN,19.0
3241,6/11/19,385,PDX,-4.0
3242,6/11/19,524,SEA,19.0
3243,6/11/19,739,LAX,-5.0
3244,6/11/19,765,SEA,-9.0
3245,6/12/19,327,SFO,0.0
3246,6/12/19,377,SAN,15.0
3247,6/12/19,385,PDX,1.0
3248,6/12/19,524,SEA,27.0
3249,6/12/19,739,LAX,-2.0
3250,6/12/19,765,SEA,1.0
3251,6/13/19,327,SFO,49.0
3252,6/13/19,377,SAN,-4.0
3253,6/13/19,385,PDX,14.0
3254,6/13/19,524,SEA,3.0
3255,6/13/19,739,LAX,-5.0
3256,6/13/19,765,SEA,77.0
3257,6/1/19,1028,BOS,-2.0
3258,6/2/19,1028,BOS,53.0
3259,6/3/19,1028,BOS,-6.0
3260,6/4/19,1028,BOS,21.0
3261,6/5/19,1028,BOS,-2.0
3262,6/6/19,1028,BOS,-7.0
3263,6/7/19,1028,BOS,3.0
3264,6/8/19,1028,BOS,-2.0
3265,6/9/19,1028,BOS,-3.0
3266,6/10/19,1028,BOS,4.0
3267,6/11/19,1028,BOS,24.0
3268,6/12/19,1028,BOS,-3.0
3269,6/13/19,1028,BOS,0.0
3270,6/14/19,1028,BOS,-3.0
3271,6/15/19,1028,BOS,17.0
3272,6/16/19,1028,BOS,4.0
3273,6/17/19,1028,BOS,1.0
3274,6/18/19,1028,BOS,-3.0
3275,6/19/19,1028,BOS,3.0
3276,6/20/19,1028,BOS,-4.0
3277,6/21/19,1028,BOS,1.0
3278,6/22/19,1028,BOS,6.0
3279,6/23/19,1028,BOS,7.0
3280,6/24/19,1028,BOS,0.0
3281,6/25/19,1028,BOS,0.0
3282,6/26/19,1028,BOS,-4.0
3283,6/27/19,1028,BOS,-3.0
3284,6/28/19,1028,BOS,-3.0
3285,6/29/19,1028,BOS,0.0
3286,6/30/19,1028,BOS,-2.0
3287,6/9/19,1217,AVL,65.0
3288,6/28/19,2538,SAV,1.0
3289,6/20/19,1217,AVL,51.0
3290,6/10/19,1295,SRQ,4.0
3291,6/8/19,1948,VPS,0.0
3292,6/30/19,1217,AVL,70.0
3293,6/3/19,1295,SRQ,4.0
3294,6/21/19,403,TYS,6.0
3295,6/28/19,1295,SRQ,19.0
3296,6/29/19,1948,VPS,131.0
3297,6/21/19,1295,SRQ,0.0
3298,6/13/19,1217,AVL,75.0
3299,6/12/19,1930,VPS,-4.0
3300,6/3/19,404,SAV,-4.0
3301,6/17/19,403,TYS,-12.0
3302,6/17/19,2538,SAV,-6.0
3303,6/26/19,1526,BOS,-6.0
3304,6/1/19,126,BOS,7.0
3305,6/1/19,227,DEN,-7.0
3306,6/2/19,1243,MCO,4.0
3307,6/18/19,3241,ORD,6.0
3308,6/19/19,3241,ORD,-9.0
3309,6/6/19,2007,ATL,1.0
3310,6/12/19,346,SLC,-3.0
3311,6/12/19,875,ATL,-3.0
3312,6/12/19,880,MSP,-5.0
3313,6/12/19,1153,ATL,1.0
3314,6/12/19,1170,SLC,-3.0
3315,6/12/19,1271,ATL,-3.0
3316,6/12/19,1299,MSP,-5.0
3317,6/12/19,1301,MSP,-2.0
3318,6/12/19,1339,ATL,-2.0
3319,6/12/19,1425,ATL,2.0
3320,6/12/19,1451,MSP,-4.0
3321,6/12/19,1637,DTW,76.0
3322,6/12/19,1737,DTW,-1.0
3323,6/12/19,1860,ATL,-4.0
3324,6/12/19,1906,DTW,-6.0
3325,6/12/19,1937,DTW,0.0
3326,6/12/19,1970,DTW,-5.0
3327,6/12/19,2525,ATL,12.0
3328,6/12/19,2572,ATL,-4.0
3329,6/12/19,2608,ATL,-7.0
3330,6/12/19,2613,ATL,-5.0
3331,6/12/19,2641,ATL,-5.0
3332,6/12/19,2834,ATL,-6.0
3333,6/13/19,346,SLC,8.0
3334,6/13/19,875,ATL,107.0
3335,6/13/19,880,MSP,-4.0
3336,6/13/19,1153,ATL,2.0
3337,6/13/19,1170,SLC,-5.0
3338,6/13/19,1271,ATL,-8.0
3339,6/13/19,1299,MSP,37.0
3340,6/13/19,1301,MSP,-1.0
3341,6/13/19,1339,ATL,-2.0
3342,6/13/19,1425,ATL,-3.0
3343,6/13/19,1451,MSP,-3.0
3344,6/13/19,1637,DTW,64.0
3345,6/13/19,1737,DTW,-3.0
3346,6/13/19,1860,ATL,28.0
3347,6/13/19,1906,DTW,202.0
3348,6/13/19,1937,DTW,-1.0
3349,6/13/19,1970,DTW,10.0
3350,6/2/19,2641,ATL,-4.0
3351,6/2/19,2834,ATL,-4.0
3352,6/3/19,346,SLC,-1.0
3353,6/3/19,875,ATL,-5.0
3354,6/3/19,880,MSP,-3.0
3355,6/3/19,1153,ATL,-3.0
3356,6/3/19,1189,SLC,-6.0
3357,6/3/19,1271,ATL,-3.0
3358,6/3/19,1299,MSP,-6.0
3359,6/3/19,1301,MSP,-6.0
3360,6/3/19,1339,ATL,-5.0
3361,6/3/19,1451,MSP,-6.0
3362,6/3/19,1588,DTW,-6.0
3363,6/3/19,1637,DTW,-6.0
3364,6/3/19,1737,DTW,-3.0
3365,6/3/19,1860,ATL,3.0
3366,6/3/19,1906,DTW,-7.0
3367,6/3/19,1937,DTW,-6.0
3368,6/3/19,2007,ATL,-4.0
3369,6/3/19,2525,ATL,13.0
3370,6/3/19,2572,ATL,-3.0
3371,6/3/19,2608,ATL,-5.0
3372,6/3/19,2613,ATL,-5.0
3373,6/3/19,2641,ATL,-6.0
3374,6/14/19,1906,DTW,85.0
3375,6/14/19,1937,DTW,27.0
3376,6/14/19,1970,DTW,-3.0
3377,6/14/19,2525,ATL,5.0
3378,6/14/19,2572,ATL,-4.0
3379,6/14/19,2608,ATL,-6.0
3380,6/14/19,2613,ATL,-7.0
3381,6/14/19,2641,ATL,9.0
3382,6/21/19,2834,ATL,-5.0
3383,6/22/19,346,SLC,10.0
3384,6/22/19,780,ATL,-4.0
3385,6/22/19,1299,MSP,-5.0
3386,6/22/19,1301,MSP,0.0
3387,6/22/19,1339,ATL,0.0
3388,6/22/19,1425,ATL,-4.0
3389,6/22/19,1451,MSP,0.0
3390,6/11/19,1737,DTW,5.0
3391,6/11/19,1860,ATL,-4.0
3392,6/11/19,1906,DTW,19.0
3393,6/11/19,1937,DTW,-3.0
3394,6/11/19,1970,DTW,1.0
3395,6/11/19,2525,ATL,-1.0
3396,6/11/19,2572,ATL,-6.0
3397,6/11/19,2608,ATL,-11.0
3398,6/11/19,2613,ATL,-2.0
3399,6/11/19,2641,ATL,-5.0
3400,6/11/19,2834,ATL,-6.0
3401,6/22/19,270,DEN,18.0
3402,6/21/19,2092,IAH,1.0
3403,6/21/19,2059,SFO,-4.0
3404,6/21/19,1719,ORD,-6.0
3405,6/21/19,1675,SFO,4.0
3406,6/21/19,1411,IAH,6.0
3407,6/21/19,723,LAX,0.0
3408,6/21/19,716,DEN,10.0
3409,6/21/19,635,ORD,-6.0
3410,6/21/19,566,ORD,-2.0
3411,6/21/19,473,ORD,-8.0
3412,6/21/19,270,DEN,-2.0
3413,6/20/19,2092,IAH,-3.0
3414,6/20/19,2059,SFO,29.0
3415,6/20/19,1719,ORD,-1.0
3416,6/20/19,1675,SFO,-1.0
3417,6/20/19,1411,IAH,72.0
3418,6/20/19,723,LAX,-1.0
3419,6/20/19,716,DEN,-5.0
3420,6/20/19,635,ORD,-8.0
3421,6/20/19,566,ORD,-2.0
3422,6/20/19,473,ORD,28.0
3423,6/20/19,270,DEN,-3.0
3424,6/19/19,2092,IAH,-5.0
3425,6/19/19,2059,SFO,-2.0
3426,6/8/19,723,LAX,6.0
3427,6/8/19,635,ORD,66.0
3428,6/8/19,614,DEN,-11.0
3429,6/8/19,566,ORD,-6.0
3430,6/8/19,270,DEN,33.0
3431,6/18/19,585,ABQ,-2.0
3432,6/18/19,2452,ABQ,15.0
3433,6/18/19,266,ALB,0.0
3434,6/18/19,278,ALB,6.0
3435,6/18/19,955,ALB,45.0
3436,6/18/19,1071,ALB,46.0
3437,6/18/19,1085,ALB,-5.0
3438,6/18/19,1160,ALB,15.0
3439,6/18/19,159,ATL,8.0
3440,6/18/19,196,ATL,1.0
3441,6/18/19,588,ATL,23.0
3442,6/18/19,2168,ATL,0.0
3443,6/18/19,2206,ATL,46.0
3444,6/18/19,513,AUS,1.0
3445,6/18/19,2055,AUS,139.0
3446,6/18/19,2198,AUS,1.0
3447,6/18/19,400,BDL,6.0
3448,6/18/19,1444,BDL,-3.0
3449,6/18/19,1529,BDL,-3.0
3450,6/18/19,2291,BDL,25.0
3451,6/18/19,2463,BDL,28.0
3452,6/18/19,1686,BHM,1.0
3453,6/18/19,949,BNA,0.0
3454,6/18/19,1807,BNA,1.0
3455,6/18/19,1841,BNA,71.0
3456,6/18/19,2037,BNA,24.0
3457,6/18/19,2087,BNA,1.0
3458,6/18/19,2582,BNA,-2.0
3459,6/18/19,345,BOS,32.0
3460,6/18/19,724,BOS,44.0
3461,6/18/19,1157,BOS,40.0
3462,6/18/19,1159,BOS,47.0
3463,6/18/19,2143,BOS,-5.0
3464,6/18/19,2157,BOS,6.0
3465,6/18/19,2244,BOS,-1.0
3466,6/18/19,2292,BOS,8.0
3467,6/18/19,5876,BOS,208.0
3468,6/18/19,1318,BUF,4.0
3469,6/18/19,1392,BUF,35.0
3470,6/18/19,1551,BUF,22.0
3471,6/18/19,1736,BUF,4.0
3472,6/18/19,2030,BUF,2.0
3473,6/18/19,2296,BUF,4.0
3474,6/18/19,127,CHS,15.0
3475,6/18/19,2469,CHS,-4.0
3476,6/18/19,2481,CHS,9.0
3477,6/18/19,16,CLE,15.0
3478,6/18/19,2363,CLE,5.0
3479,6/18/19,2604,CLE,20.0
3480,6/18/19,2351,CLT,3.0
3481,6/18/19,2401,CLT,29.0
3482,6/18/19,5880,CLT,-5.0
3483,6/18/19,262,CMH,21.0
3484,6/18/19,449,CMH,1.0
3485,6/18/19,1726,CMH,-5.0
3486,6/18/19,1385,CVG,-4.0
3487,6/18/19,1681,CVG,130.0
3488,6/18/19,1879,CVG,-7.0
3489,6/18/19,801,DAL,-2.0
3490,6/18/19,1922,DAL,20.0
3491,6/18/19,2502,DAL,-1.0
3492,6/18/19,3293,DAL,42.0
3493,6/18/19,180,DEN,58.0
3494,6/18/19,347,DEN,0.0
3495,6/18/19,1755,DEN,64.0
3496,6/18/19,2219,DEN,0.0
3497,6/18/19,5423,DEN,30.0
3498,6/18/19,376,DTW,12.0
3499,6/18/19,402,DTW,1.0
3500,6/18/19,2539,DTW,-1.0
3501,6/18/19,2590,ECP,-1.0
3502,6/18/19,133,FLL,6.0
3503,6/18/19,698,FLL,2.0
3504,6/18/19,1124,FLL,23.0
3505,6/18/19,1494,FLL,-1.0
3506,6/18/19,1576,FLL,1.0
3507,6/18/19,1859,FLL,24.0
3508,6/18/19,5878,FLL,1.0
3509,6/18/19,5923,FLL,-2.0
3510,6/18/19,1489,GRR,5.0
3511,6/18/19,28,HOU,-3.0
3512,6/18/19,1050,HOU,16.0
3513,6/18/19,1456,HOU,17.0
3514,6/18/19,2340,HOU,-3.0
3515,6/18/19,2500,HOU,-3.0
3516,6/18/19,5837,HOU,-5.0
3517,6/18/19,681,IND,2.0
3518,6/18/19,1179,IND,47.0
3519,6/18/19,1199,IND,1.0
3520,6/18/19,1471,IND,6.0
3521,6/18/19,1247,ISP,-2.0
3522,6/18/19,1684,ISP,42.0
3523,6/18/19,1984,ISP,9.0
3524,6/18/19,2425,ISP,0.0
3525,6/18/19,498,JAX,16.0
3526,6/18/19,635,JAX,-3.0
3527,6/18/19,1552,JAX,8.0
3528,6/18/19,5457,JAX,61.0
3529,6/18/19,302,LAS,0.0
3530,6/18/19,1591,LAS,35.0
3531,6/18/19,1594,LAS,3.0
3532,6/18/19,2314,LAS,68.0
3533,6/18/19,1504,LAX,54.0
3534,6/18/19,1917,LAX,10.0
3535,6/18/19,2534,LAX,1.0
3536,6/18/19,435,MCI,-3.0
3537,6/18/19,1708,MCI,14.0
3538,6/18/19,5864,MCI,81.0
3539,6/18/19,369,MCO,-3.0
3540,6/18/19,496,MCO,72.0
3541,6/18/19,682,MCO,43.0
3542,6/18/19,890,MCO,48.0
3543,6/18/19,2318,MCO,14.0
3544,6/18/19,2435,MCO,28.0
3545,6/18/19,2471,MCO,105.0
3546,6/18/19,2541,MCO,3.0
3547,6/18/19,5,MDW,-1.0
3548,6/18/19,187,MDW,79.0
3549,6/18/19,365,MDW,47.0
3550,6/18/19,1066,MDW,9.0
3551,6/18/19,2335,MDW,27.0
3552,6/18/19,2424,MDW,-5.0
3553,6/18/19,2552,MDW,1.0
3554,6/18/19,2308,MEM,-4.0
3555,6/18/19,235,MHT,14.0
3556,6/18/19,314,MHT,-6.0
3557,6/18/19,654,MHT,-7.0
3558,6/18/19,1125,MHT,-6.0
3559,6/18/19,2577,MHT,-2.0
3560,6/18/19,5867,MHT,27.0
3561,6/18/19,1353,MKE,-4.0
3562,6/18/19,2174,MKE,8.0
3563,6/18/19,2352,MKE,66.0
3564,6/18/19,1151,MSP,0.0
3565,6/18/19,1988,MSP,0.0
3566,6/18/19,1677,MSY,25.0
3567,6/18/19,2002,MSY,-2.0
3568,6/18/19,2427,MSY,19.0
3569,6/18/19,2517,MSY,-3.0
3570,6/18/19,1641,OAK,3.0
3571,6/18/19,857,OKC,0.0
3572,6/18/19,1049,ORF,18.0
3573,6/18/19,1682,ORF,-4.0
3574,6/18/19,1855,ORF,18.0
3575,6/18/19,5974,ORF,104.0
3576,6/18/19,2418,PBI,26.0
3577,6/18/19,2465,PBI,-2.0
3578,6/18/19,264,PHX,94.0
3579,6/18/19,577,PHX,-1.0
3580,6/18/19,888,PIT,49.0
3581,6/18/19,1316,PIT,-5.0
3582,6/18/19,2056,PIT,28.0
3583,6/18/19,552,PVD,60.0
3584,6/18/19,632,PVD,-4.0
3585,6/18/19,1069,PVD,55.0
3586,6/18/19,1229,PVD,0.0
3587,6/18/19,2343,PVD,-4.0
3588,6/18/19,213,PWM,-2.0
3589,6/18/19,697,PWM,18.0
3590,6/18/19,1172,PWM,1.0
3591,6/18/19,1683,PWM,-3.0
3592,6/18/19,696,RDU,-5.0
3593,6/18/19,1305,RDU,5.0
3594,6/18/19,1434,RDU,30.0
3595,6/18/19,2289,RDU,8.0
3596,6/18/19,2428,RDU,-4.0
3597,6/18/19,5853,RDU,220.0
3598,6/18/19,1077,ROC,12.0
3599,6/18/19,2320,ROC,3.0
3600,6/18/19,2342,ROC,2.0
3601,6/18/19,254,RSW,32.0
3602,6/18/19,1317,RSW,29.0
3603,6/18/19,2545,RSW,-4.0
3604,6/18/19,1086,SAN,0.0
3605,6/18/19,2525,SAN,-2.0
3606,6/18/19,548,SAT,-6.0
3607,6/18/19,2319,SAT,1.0
3608,6/18/19,105,SDF,-2.0
3609,6/18/19,291,SDF,176.0
3610,6/18/19,466,SDF,-5.0
3611,6/18/19,2438,SEA,26.0
3612,6/18/19,2434,SJC,5.0
3613,6/18/19,1770,SJU,11.0
3614,6/18/19,2133,SJU,10.0
3615,6/18/19,452,SLC,7.0
3616,6/18/19,2399,SLC,13.0
3617,6/18/19,2398,SMF,63.0
3618,6/18/19,686,STL,177.0
3619,6/18/19,705,STL,31.0
3620,6/18/19,2477,STL,0.0
3621,6/18/19,5888,STL,-3.0
3622,6/18/19,313,TPA,-4.0
3623,6/18/19,582,TPA,-2.0
3624,6/18/19,935,TPA,-3.0
3625,6/18/19,998,TPA,3.0
3626,6/18/19,1173,TPA,22.0
3627,6/18/19,1680,TPA,5.0
3628,6/18/19,2008,TPA,0.0
3629,6/4/19,936,ABQ,-3.0
3630,6/4/19,375,ALB,17.0
3631,6/4/19,1579,ALB,1.0
3632,6/4/19,2233,ALB,0.0
3633,6/4/19,6511,ALB,-5.0
3634,6/4/19,383,ATL,-5.0
3635,6/4/19,777,ATL,59.0
3636,6/4/19,956,ATL,-3.0
3637,6/4/19,2184,ATL,-6.0
3638,6/4/19,993,AUS,16.0
3639,6/4/19,1440,AUS,-1.0
3640,6/4/19,1535,AUS,-5.0
3641,6/4/19,344,BDL,0.0
3642,6/4/19,426,BDL,-3.0
3643,6/4/19,663,BDL,-7.0
3644,6/4/19,1573,BDL,-3.0
3645,6/4/19,1580,BDL,18.0
3646,6/4/19,2223,BDL,-6.0
3647,6/4/19,6605,BDL,-3.0
3648,6/4/19,460,BHM,14.0
3649,6/4/19,333,BNA,-5.0
3650,6/4/19,477,BNA,10.0
3651,6/4/19,1474,BNA,1.0
3652,6/4/19,1586,BNA,-6.0
3653,6/4/19,1596,BNA,-4.0
3654,6/4/19,2168,BNA,11.0
3655,6/4/19,16,BOS,-10.0
3656,6/4/19,749,BOS,-4.0
3657,6/4/19,796,BOS,1.0
3658,6/4/19,1114,BOS,35.0
3659,6/4/19,1366,BOS,-1.0
3660,6/4/19,1564,BOS,-1.0
3661,6/4/19,1875,BOS,0.0
3662,6/4/19,2113,BOS,1.0
3663,6/4/19,2129,BOS,47.0
3664,6/4/19,2259,BOS,-6.0
3665,6/4/19,606,BUF,1.0
3666,6/4/19,1243,BUF,-4.0
3667,6/4/19,1595,BUF,-6.0
3668,6/4/19,1689,BUF,-6.0
3669,6/4/19,1872,BUF,12.0
3670,6/4/19,6573,BUF,4.0
3671,6/4/19,282,CHS,-8.0
3672,6/4/19,2029,CHS,-4.0
3673,6/4/19,2260,CHS,0.0
3674,6/4/19,1017,CLE,0.0
3675,6/4/19,1468,CLE,13.0
3676,6/4/19,1547,CLE,-6.0
3677,6/4/19,617,CLT,21.0
3678,6/4/19,784,CLT,1.0
3679,6/4/19,2148,CLT,9.0
3680,6/4/19,500,CMH,-4.0
3681,6/4/19,541,CMH,-4.0
3682,6/4/19,1489,CMH,-4.0
3683,6/4/19,2211,CMH,14.0
3684,6/4/19,179,CVG,-5.0
3685,6/4/19,764,CVG,-4.0
3686,6/4/19,2084,CVG,-6.0
3687,6/4/19,339,DAL,35.0
3688,6/4/19,639,DAL,0.0
3689,6/4/19,2123,DAL,-4.0
3690,6/4/19,2235,DAL,5.0
3691,6/4/19,3,DEN,11.0
3692,6/4/19,1149,DEN,17.0
3693,6/4/19,1432,DEN,44.0
3694,6/4/19,2083,DEN,10.0
3695,6/4/19,2276,DEN,0.0
3696,6/4/19,736,DTW,-7.0
3697,6/4/19,2046,DTW,3.0
3698,6/4/19,2283,DTW,-4.0
3699,6/4/19,571,ECP,0.0
3700,6/4/19,37,FLL,-2.0
3701,6/4/19,269,FLL,28.0
3702,6/4/19,516,FLL,-7.0
3703,6/4/19,1123,FLL,-4.0
3704,6/4/19,1912,FLL,0.0
3705,6/4/19,1917,FLL,-3.0
3706,6/4/19,2050,FLL,-6.0
3707,6/4/19,572,GRR,-3.0
3708,6/4/19,948,HOU,30.0
3709,6/4/19,1086,HOU,11.0
3710,6/4/19,1091,HOU,-3.0
3711,6/4/19,1651,HOU,6.0
3712,6/4/19,425,IND,-5.0
3713,6/4/19,1436,IND,-3.0
3714,6/4/19,2284,IND,-4.0
3715,6/4/19,1143,ISP,23.0
3716,6/4/19,1485,ISP,9.0
3717,6/4/19,1698,ISP,7.0
3718,6/4/19,1948,ISP,-2.0
3719,6/4/19,2102,JAX,-3.0
3720,6/4/19,2202,JAX,-5.0
3721,6/4/19,3090,JAX,-4.0
3722,6/4/19,5200,JAX,5.0
3723,6/4/19,254,LAS,0.0
3724,6/4/19,779,LAS,27.0
3725,6/4/19,937,LAS,16.0
3726,6/4/19,938,LAS,22.0
3727,6/4/19,2286,LAS,-2.0
3728,6/4/19,6,LAX,50.0
3729,6/4/19,1462,LAX,34.0
3730,6/4/19,444,MCI,-6.0
3731,6/4/19,1548,MCI,0.0
3732,6/4/19,2254,MCI,-4.0
3733,6/4/19,376,MCO,-5.0
3734,6/4/19,1130,MCO,-6.0
3735,6/4/19,1578,MCO,-1.0
3736,6/4/19,1647,MCO,8.0
3737,6/4/19,1955,MCO,-9.0
3738,6/4/19,1992,MCO,-1.0
3739,6/4/19,2031,MCO,61.0
3740,6/4/19,4133,MCO,-4.0
3741,6/4/19,244,MDW,-1.0
3742,6/4/19,397,MDW,0.0
3743,6/4/19,558,MDW,-1.0
3744,6/4/19,2045,MDW,-1.0
3745,6/4/19,2166,MDW,12.0
3746,6/4/19,2226,MDW,-3.0
3747,6/4/19,2175,MEM,-2.0
3748,6/4/19,2194,MEM,-7.0
3749,6/4/19,27,MHT,3.0
3750,6/4/19,700,MHT,-2.0
3751,6/4/19,1783,MHT,-5.0
3752,6/4/19,2128,MHT,-5.0
3753,6/4/19,2188,MHT,-6.0
3754,6/4/19,2292,MHT,1.0
3755,6/4/19,850,MKE,-4.0
3756,6/4/19,874,MKE,-8.0
3757,6/4/19,2244,MKE,16.0
3758,6/4/19,2106,MSP,5.0
3759,6/4/19,2141,MSP,3.0
3760,6/4/19,1237,MSY,27.0
3761,6/4/19,1614,MSY,-4.0
3762,6/4/19,1351,OAK,17.0
3763,6/4/19,466,OKC,-5.0
3764,6/4/19,534,ORF,-1.0
3765,6/4/19,785,ORF,16.0
3766,6/4/19,790,ORF,-3.0
3767,6/4/19,795,ORF,-4.0
3768,6/4/19,2061,ORF,10.0
3769,6/4/19,518,PBI,-5.0
3770,6/4/19,915,PBI,12.0
3771,6/4/19,3178,PBI,3.0
3772,6/4/19,1096,PHX,0.0
3773,6/4/19,1709,PHX,6.0
3774,6/4/19,310,PIT,1.0
3775,6/4/19,379,PIT,6.0
3776,6/4/19,472,PIT,-6.0
3777,6/4/19,706,PVD,0.0
3778,6/4/19,1509,PVD,9.0
3779,6/4/19,1599,PVD,0.0
3780,6/4/19,1718,PVD,-2.0
3781,6/4/19,1923,PVD,3.0
3782,6/4/19,2167,PVD,9.0
3783,6/4/19,352,PWM,3.0
3784,6/4/19,1090,PWM,-4.0
3785,6/4/19,1738,PWM,-3.0
3786,6/4/19,468,RDU,-5.0
3787,6/4/19,483,RDU,0.0
3788,6/4/19,1706,RDU,-2.0
3789,6/4/19,1876,RDU,-3.0
3790,6/4/19,2007,RDU,50.0
3791,6/4/19,2190,RDU,-5.0
3792,6/4/19,2300,RDU,0.0
3793,6/4/19,651,ROC,-2.0
3794,6/4/19,1456,ROC,6.0
3795,6/4/19,2164,ROC,-1.0
3796,6/4/19,42,RSW,-2.0
3797,6/4/19,942,RSW,-4.0
3798,6/4/19,1241,RSW,-6.0
3799,6/4/19,1501,RSW,-2.0
3800,6/4/19,1604,RSW,26.0
3801,6/4/19,542,SAN,28.0
3802,6/4/19,1828,SAN,7.0
3803,6/4/19,727,SAT,-2.0
3804,6/4/19,849,SAT,-6.0
3805,6/4/19,1493,SAT,-1.0
3806,6/4/19,138,SDF,-7.0
3807,6/4/19,320,SDF,-6.0
3808,6/4/19,1318,SDF,17.0
3809,6/4/19,2173,SDF,0.0
3810,6/4/19,2125,SJC,3.0
3811,6/4/19,671,SJU,-3.0
3812,6/4/19,5697,SJU,30.0
3813,6/4/19,459,SLC,1.0
3814,6/4/19,432,SMF,12.0
3815,6/4/19,1369,STL,-9.0
3816,6/4/19,1690,STL,-2.0
3817,6/4/19,2074,STL,24.0
3818,6/4/19,2189,STL,9.0
3819,6/4/19,64,TPA,21.0
3820,6/4/19,788,TPA,53.0
3821,6/4/19,982,TPA,-2.0
3822,6/4/19,1853,TPA,-5.0
3823,6/4/19,2028,TPA,-1.0
3824,6/4/19,3713,TPA,-5.0
3825,6/5/19,936,ABQ,-3.0
3826,6/5/19,375,ALB,-4.0
3827,6/5/19,1579,ALB,18.0
3828,6/5/19,2233,ALB,44.0
3829,6/5/19,6511,ALB,112.0
3830,6/5/19,383,ATL,216.0
