"QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","MKT_CARRIER_FL_NUM","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW",
2,6,24,1,2019-06-24,"227","F9",20436,10821,1082106,30852,"BWI",11292,1129202,30325,"DEN","1202",18.00,18.00,
2,6,25,2,2019-06-25,"1242","F9",20436,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1352",-2.00,0.00,
2,6,25,2,2019-06-25,"1243","F9",20436,10821,1082106,30852,"BWI",13204,1320402,31454,"MCO","1707",-4.00,0.00,
2,6,2,7,2019-06-02,"3241","OO",20304,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1050",8.00,8.00,
2,6,2,7,2019-06-02,"3241","OO",20304,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0702",-3.00,0.00,
2,6,3,1,2019-06-03,"3241","OO",20304,10821,1082106,30852,"BWI",13930,1393007,30977,"ORD","1034",-8.00,0.00,
2,6,3,1,2019-06-03,"3241","OO",20304,13930,1393007,30977,"ORD",10821,1082106,30852,"BWI","0704",-1.00,0.00,
2,6,3,1,2019-06-03,"915","WN",19393,13796,1379608,32457,"OAK",10821,1082106,30852,"BWI","0713",13.00,13.00,
2,6,3,1,2019-06-03,"1647","WN",19393,13851,1385103,33851,"OKC",10821,1082106,30852,"BWI","1056",-4.00,0.00,
2,6,3,1,2019-06-03,"123","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","1017",-3.00,0.00,
2,6,3,1,2019-06-03,"183","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","0623",-2.00,0.00,
2,6,3,1,2019-06-03,"850","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","1748",3.00,3.00,
2,6,3,1,2019-06-03,"1535","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","1250",-5.00,0.00,
2,6,3,1,2019-06-03,"6511","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","2037",-8.00,0.00,
2,6,3,1,2019-06-03,"956","WN",19393,14027,1402702,34027,"PBI",10821,1082106,30852,"BWI","1804",19.00,19.00,
2,6,3,1,2019-06-03,"2059","WN",19393,14027,1402702,34027,"PBI",10821,1082106,30852,"BWI","1443",68.00,68.00,
2,6,3,1,2019-06-03,"2276","WN",19393,14027,1402702,34027,"PBI",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"431","WN",19393,14107,1410702,30466,"PHX",10821,1082106,30852,"BWI","0707",7.00,7.00,
2,6,3,1,2019-06-03,"2137","WN",19393,14107,1410702,30466,"PHX",10821,1082106,30852,"BWI","1725",10.00,10.00,
2,6,3,1,2019-06-03,"339","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","1223",13.00,13.00,
2,6,3,1,2019-06-03,"1369","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","1731",-4.00,0.00,
2,6,3,1,2019-06-03,"2202","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","0616",-4.00,0.00,
2,6,3,1,2019-06-03,"726","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","1812",57.00,57.00,
2,6,3,1,2019-06-03,"936","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","1157",12.00,12.00,
2,6,3,1,2019-06-03,"992","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","0506",-4.00,0.00,
2,6,3,1,2019-06-03,"1614","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","1402",2.00,2.00,
2,6,3,1,2019-06-03,"2141","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","0718",3.00,3.00,
2,6,3,1,2019-06-03,"2166","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","2022",-8.00,0.00,
2,6,3,1,2019-06-03,"560","WN",19393,14321,1432105,34321,"PWM",10821,1082106,30852,"BWI","0543",-2.00,0.00,
2,6,3,1,2019-06-03,"606","WN",19393,14321,1432105,34321,"PWM",10821,1082106,30852,"BWI","1630",-5.00,0.00,
2,6,3,1,2019-06-03,"1091","WN",19393,14321,1432105,34321,"PWM",10821,1082106,30852,"BWI","1047",-8.00,0.00,
2,6,3,1,2019-06-03,"121","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","1839",-1.00,0.00,
2,6,3,1,2019-06-03,"543","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","0554",-6.00,0.00,
2,6,3,1,2019-06-03,"1143","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"1580","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","1301",11.00,11.00,
2,6,3,1,2019-06-03,"1698","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","2031",-9.00,0.00,
2,6,3,1,2019-06-03,"1849","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","1417",-3.00,0.00,
2,6,3,1,2019-06-03,"1948","WN",19393,14492,1449202,34492,"RDU",10821,1082106,30852,"BWI","0903",-2.00,0.00,
2,6,3,1,2019-06-03,"687","WN",19393,14576,1457606,34576,"ROC",10821,1082106,30852,"BWI","1800",25.00,25.00,
2,6,3,1,2019-06-03,"693","WN",19393,14576,1457606,34576,"ROC",10821,1082106,30852,"BWI","0610",0.00,0.00,
2,6,3,1,2019-06-03,"2148","WN",19393,14576,1457606,34576,"ROC",10821,1082106,30852,"BWI","1153",-2.00,0.00,
2,6,3,1,2019-06-03,"344","WN",19393,14635,1463502,31714,"RSW",10821,1082106,30852,"BWI","0627",-3.00,0.00,
2,6,3,1,2019-06-03,"383","WN",19393,14635,1463502,31714,"RSW",10821,1082106,30852,"BWI","1528",-7.00,0.00,
2,6,3,1,2019-06-03,"579","WN",19393,14635,1463502,31714,"RSW",10821,1082106,30852,"BWI","1657",-3.00,0.00,
2,6,3,1,2019-06-03,"1237","WN",19393,14635,1463502,31714,"RSW",10821,1082106,30852,"BWI","0926",-9.00,0.00,
2,6,3,1,2019-06-03,"1485","WN",19393,14635,1463502,31714,"RSW",10821,1082106,30852,"BWI","1203",-7.00,0.00,
2,6,3,1,2019-06-03,"694","WN",19393,14679,1467903,33570,"SAN",10821,1082106,30852,"BWI","1703",33.00,33.00,
2,6,3,1,2019-06-03,"2061","WN",19393,14679,1467903,33570,"SAN",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"2213","WN",19393,14679,1467903,33570,"SAN",10821,1082106,30852,"BWI","0640",0.00,0.00,
2,6,3,1,2019-06-03,"1114","WN",19393,14683,1468305,33214,"SAT",10821,1082106,30852,"BWI","1230",10.00,10.00,
2,6,3,1,2019-06-03,"1494","WN",19393,14683,1468305,33214,"SAT",10821,1082106,30852,"BWI","1720",0.00,0.00,
2,6,3,1,2019-06-03,"2211","WN",19393,14683,1468305,33214,"SAT",10821,1082106,30852,"BWI","0726",1.00,1.00,
2,6,3,1,2019-06-03,"516","WN",19393,14730,1473003,33044,"SDF",10821,1082106,30852,"BWI","1853",-7.00,0.00,
2,6,3,1,2019-06-03,"982","WN",19393,14730,1473003,33044,"SDF",10821,1082106,30852,"BWI","0745",-5.00,0.00,
2,6,3,1,2019-06-03,"2226","WN",19393,14730,1473003,33044,"SDF",10821,1082106,30852,"BWI","1333",58.00,58.00,
2,6,3,1,2019-06-03,"5697","WN",19393,14730,1473003,33044,"SDF",10821,1082106,30852,"BWI","1545",65.00,65.00,
2,6,3,1,2019-06-03,"1017","WN",19393,14831,1483106,32457,"SJC",10821,1082106,30852,"BWI","0734",-1.00,0.00,
2,6,3,1,2019-06-03,"2106","WN",19393,14843,1484306,34819,"SJU",10821,1082106,30852,"BWI","1655",60.00,60.00,
2,6,3,1,2019-06-03,"2128","WN",19393,14843,1484306,34819,"SJU",10821,1082106,30852,"BWI","0650",-5.00,0.00,
2,6,3,1,2019-06-03,"814","WN",19393,14869,1486903,34614,"SLC",10821,1082106,30852,"BWI","1548",33.00,33.00,
2,6,3,1,2019-06-03,"778","WN",19393,14893,1489302,33192,"SMF",10821,1082106,30852,"BWI","0659",-1.00,0.00,
2,6,3,1,2019-06-03,"17","WN",19393,15016,1501606,31123,"STL",10821,1082106,30852,"BWI","1558",8.00,8.00,
2,6,3,1,2019-06-03,"1875","WN",19393,15016,1501606,31123,"STL",10821,1082106,30852,"BWI","1837",42.00,42.00,
2,6,3,1,2019-06-03,"2233","WN",19393,15016,1501606,31123,"STL",10821,1082106,30852,"BWI","0825",0.00,0.00,
2,6,3,1,2019-06-03,"2241","WN",19393,15016,1501606,31123,"STL",10821,1082106,30852,"BWI","2042",22.00,22.00,
2,6,3,1,2019-06-03,"120","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"430","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","2213",13.00,13.00,
2,6,3,1,2019-06-03,"534","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"610","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","1703",-2.00,0.00,
2,6,3,1,2019-06-03,"795","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","0547",2.00,2.00,
2,6,3,1,2019-06-03,"1243","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","0754",-1.00,0.00,
2,6,3,1,2019-06-03,"1599","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","",,,
2,6,3,1,2019-06-03,"1742","WN",19393,15304,1530402,33195,"TPA",10821,1082106,30852,"BWI","",,,
2,6,4,2,2019-06-04,"2300","WN",19393,10140,1014005,30140,"ABQ",10821,1082106,30852,"BWI","1000",0.00,0.00,
2,6,4,2,2019-06-04,"282","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","1350",-5.00,0.00,
2,6,4,2,2019-06-04,"376","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","1132",7.00,7.00,
2,6,4,2,2019-06-04,"784","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","0559",-6.00,0.00,
2,6,4,2,2019-06-04,"1512","WN",19393,10257,1025702,30257,"ALB",10821,1082106,30852,"BWI","1708",-7.00,0.00,
2,6,4,2,2019-06-04,"320","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0945",0.00,0.00,
2,6,4,2,2019-06-04,"843","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1754",-1.00,0.00,
2,6,4,2,2019-06-04,"1090","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","0611",1.00,1.00,
2,6,4,2,2019-06-04,"1872","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","",,,
2,6,4,2,2019-06-04,"2046","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","1221",11.00,11.00,
2,6,4,2,2019-06-04,"2171","WN",19393,10397,1039707,30397,"ATL",10821,1082106,30852,"BWI","2034",-1.00,0.00,
2,6,4,2,2019-06-04,"638","WN",19393,10423,1042302,30423,"AUS",10821,1082106,30852,"BWI","0549",-1.00,0.00,
2,6,4,2,2019-06-04,"1367","WN",19393,10423,1042302,30423,"AUS",10821,1082106,30852,"BWI","1728",-2.00,0.00,
2,6,4,2,2019-06-04,"2034","WN",19393,10423,1042302,30423,"AUS",10821,1082106,30852,"BWI","1215",0.00,0.00,
2,6,4,2,2019-06-04,"310","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1452",12.00,12.00,
2,6,4,2,2019-06-04,"444","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","0849",-1.00,0.00,
2,6,4,2,2019-06-04,"460","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1228",28.00,28.00,
2,6,4,2,2019-06-04,"672","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","2059",-6.00,0.00,
2,6,4,2,2019-06-04,"1359","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","0541",-4.00,0.00,
2,6,4,2,2019-06-04,"1828","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1846",1.00,1.00,
2,6,4,2,2019-06-04,"2045","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","1725",-5.00,0.00,
2,6,4,2,2019-06-04,"6569","WN",19393,10529,1052906,30529,"BDL",10821,1082106,30852,"BWI","0639",-6.00,0.00,
2,6,4,2,2019-06-04,"1500","WN",19393,10599,1059904,30599,"BHM",10821,1082106,30852,"BWI","0655",-5.00,0.00,
2,6,4,2,2019-06-04,"655","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","2211",31.00,31.00,
2,6,4,2,2019-06-04,"1462","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1834",4.00,4.00,
2,6,4,2,2019-06-04,"1564","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1120",-5.00,0.00,
2,6,4,2,2019-06-04,"1578","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","0712",7.00,7.00,
2,6,4,2,2019-06-04,"2028","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","1453",-2.00,0.00,
2,6,4,2,2019-06-04,"2039","WN",19393,10693,1069302,30693,"BNA",10821,1082106,30852,"BWI","",,,
2,6,4,2,2019-06-04,"526","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","2145",-10.00,0.00,
2,6,4,2,2019-06-04,"746","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","0502",-8.00,0.00,
2,6,4,2,2019-06-04,"938","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1022",-3.00,0.00,
2,6,4,2,2019-06-04,"1022","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","2132",42.00,42.00,
2,6,4,2,2019-06-04,"1565","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1659",-1.00,0.00,
2,6,4,2,2019-06-04,"1689","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1127",-3.00,0.00,
2,6,4,2,2019-06-04,"1952","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1405",-5.00,0.00,
2,6,4,2,2019-06-04,"2050","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","0650",0.00,0.00,
2,6,4,2,2019-06-04,"2238","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1954",4.00,4.00,
2,6,4,2,2019-06-04,"4133","WN",19393,10721,1072102,30721,"BOS",10821,1082106,30852,"BWI","1508",-2.00,0.00,
2,6,4,2,2019-06-04,"356","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","2023",-7.00,0.00,
2,6,4,2,2019-06-04,"459","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1215",5.00,5.00,
2,6,4,2,2019-06-04,"472","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","0535",-5.00,0.00,
2,6,4,2,2019-06-04,"641","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1706",-9.00,0.00,
2,6,4,2,2019-06-04,"1596","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","0827",-3.00,0.00,
2,6,4,2,2019-06-04,"2168","WN",19393,10792,1079206,30792,"BUF",10821,1082106,30852,"BWI","1405",0.00,0.00,
2,6,19,3,2019-06-19,"1341","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","0531",-4.00,0.00,
2,6,19,3,2019-06-19,"2398","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1139",-6.00,0.00,
2,6,19,3,2019-06-19,"2546","WN",19393,11433,1143302,31295,"DTW",10821,1082106,30852,"BWI","1832",12.00,12.00,
2,6,19,3,2019-06-19,"1489","WN",19393,11481,1148102,31481,"ECP",10821,1082106,30852,"BWI","1256",41.00,41.00,
2,6,19,3,2019-06-19,"753","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2259",84.00,84.00,
2,6,19,3,2019-06-19,"861","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2247",-8.00,0.00,
2,6,19,3,2019-06-19,"1591","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1930",105.00,105.00,
2,6,19,3,2019-06-19,"1843","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1105",0.00,0.00,
2,6,19,3,2019-06-19,"1940","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","2109",14.00,14.00,
2,6,19,3,2019-06-19,"2133","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","0609",-1.00,0.00,
2,6,19,3,2019-06-19,"2463","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1405",5.00,5.00,
2,6,19,3,2019-06-19,"5871","WN",19393,11697,1169706,32467,"FLL",10821,1082106,30852,"BWI","1537",2.00,2.00,
2,6,19,3,2019-06-19,"2605","WN",19393,11986,1198603,31986,"GRR",10821,1082106,30852,"BWI","1732",7.00,7.00,
2,6,19,3,2019-06-19,"5","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","0953",3.00,3.00,
2,6,19,3,2019-06-19,"588","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","1429",4.00,4.00,
2,6,19,3,2019-06-19,"1892","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","1719",19.00,19.00,
2,6,19,3,2019-06-19,"2318","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","0521",1.00,1.00,
2,6,19,3,2019-06-19,"3985","WN",19393,12191,1219102,31453,"HOU",10821,1082106,30852,"BWI","2202",82.00,82.00,
2,6,19,3,2019-06-19,"448","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","1627",42.00,42.00,
2,6,19,3,2019-06-19,"1172","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","0619",-1.00,0.00,
2,6,19,3,2019-06-19,"1470","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","1047",-3.00,0.00,
2,6,19,3,2019-06-19,"2603","WN",19393,12339,1233904,32337,"IND",10821,1082106,30852,"BWI","2032",2.00,2.00,
2,6,19,3,2019-06-19,"314","WN",19393,12391,1239103,31703,"ISP",10821,1082106,30852,"BWI","1408",-7.00,0.00,
2,6,19,3,2019-06-19,"857","WN",19393,12391,1239103,31703,"ISP",10821,1082106,30852,"BWI","1104",-6.00,0.00,
2,6,19,3,2019-06-19,"1685","WN",19393,12391,1239103,31703,"ISP",10821,1082106,30852,"BWI","1755",-5.00,0.00,
2,6,19,3,2019-06-19,"2289","WN",19393,12391,1239103,31703,"ISP",10821,1082106,30852,"BWI","0559",-6.00,0.00,
2,6,19,3,2019-06-19,"2357","WN",19393,12391,1239103,31703,"ISP",10821,1082106,30852,"BWI","0740",-5.00,0.00,
2,6,19,3,2019-06-19,"121","WN",19393,12451,1245102,31136,"JAX",10821,1082106,30852,"BWI","1550",25.00,25.00,
2,6,19,3,2019-06-19,"1199","WN",19393,12451,1245102,31136,"JAX",10821,1082106,30852,"BWI","0754",-6.00,0.00,
2,6,19,3,2019-06-19,"1636","WN",19393,12451,1245102,31136,"JAX",10821,1082106,30852,"BWI","1147",12.00,12.00,
2,6,19,3,2019-06-19,"4637","WN",19393,12451,1245102,31136,"JAX",10821,1082106,30852,"BWI","2015",10.00,10.00,
2,6,19,3,2019-06-19,"419","WN",19393,12889,1288903,32211,"LAS",10821,1082106,30852,"BWI","1835",15.00,15.00,
2,6,19,3,2019-06-19,"2421","WN",19393,12889,1288903,32211,"LAS",10821,1082106,30852,"BWI","1436",6.00,6.00,
2,6,19,3,2019-06-19,"4313","WN",19393,12889,1288903,32211,"LAS",10821,1082106,30852,"BWI","0527",2.00,2.00,
2,6,19,3,2019-06-19,"558","WN",19393,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","0534",4.00,4.00,
2,6,19,3,2019-06-19,"1566","WN",19393,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","1225",70.00,70.00,
2,6,19,3,2019-06-19,"2157","WN",19393,12892,1289208,32575,"LAX",10821,1082106,30852,"BWI","1351",1.00,1.00,
2,6,19,3,2019-06-19,"206","WN",19393,13198,1319801,33198,"MCI",10821,1082106,30852,"BWI","0602",-3.00,0.00,
2,6,19,3,2019-06-19,"1373","WN",19393,13198,1319801,33198,"MCI",10821,1082106,30852,"BWI","1118",8.00,8.00,
2,6,19,3,2019-06-19,"2299","WN",19393,13198,1319801,33198,"MCI",10821,1082106,30852,"BWI","1829",-1.00,0.00,
2,6,19,3,2019-06-19,"187","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","0850",15.00,15.00,
2,6,19,3,2019-06-19,"787","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","2324",19.00,19.00,
2,6,19,3,2019-06-19,"1077","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","2232",142.00,142.00,
2,6,19,3,2019-06-19,"1167","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1524",34.00,34.00,
2,6,19,3,2019-06-19,"1283","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","2233",333.00,333.00,
2,6,19,3,2019-06-19,"1315","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1018",-2.00,0.00,
2,6,19,3,2019-06-19,"2319","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1213",-2.00,0.00,
2,6,19,3,2019-06-19,"2335","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","1347",2.00,2.00,
2,6,19,3,2019-06-19,"2469","WN",19393,13204,1320402,31454,"MCO",10821,1082106,30852,"BWI","0625",-5.00,0.00,
2,6,19,3,2019-06-19,"263","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","1740",15.00,15.00,
2,6,19,3,2019-06-19,"266","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","2059",84.00,84.00,
2,6,19,3,2019-06-19,"749","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","2202",7.00,7.00,
2,6,19,3,2019-06-19,"1065","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","0530",0.00,0.00,
2,6,19,3,2019-06-19,"1085","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","1047",-3.00,0.00,
2,6,19,3,2019-06-19,"2314","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","1434",29.00,29.00,
2,6,19,3,2019-06-19,"2343","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","0750",0.00,0.00,
2,6,19,3,2019-06-19,"5838","WN",19393,13232,1323202,30977,"MDW",10821,1082106,30852,"BWI","0840",-5.00,0.00,
2,6,19,3,2019-06-19,"1159","WN",19393,13244,1324402,33244,"MEM",10821,1082106,30852,"BWI","0812",-3.00,0.00,
2,6,19,3,2019-06-19,"16","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","0051",231.00,231.00,
2,6,19,3,2019-06-19,"159","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","1052",-3.00,0.00,
2,6,19,3,2019-06-19,"1278","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","0523",-7.00,0.00,
2,6,19,3,2019-06-19,"2331","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","0830",-5.00,0.00,
2,6,19,3,2019-06-19,"2342","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","1346",-4.00,0.00,
2,6,19,3,2019-06-19,"5295","WN",19393,13296,1329604,30721,"MHT",10821,1082106,30852,"BWI","1829",89.00,89.00,
2,6,19,3,2019-06-19,"654","WN",19393,13342,1334207,33342,"MKE",10821,1082106,30852,"BWI","0650",0.00,0.00,
2,6,19,3,2019-06-19,"2037","WN",19393,13342,1334207,33342,"MKE",10821,1082106,30852,"BWI","1205",0.00,0.00,
2,6,19,3,2019-06-19,"2500","WN",19393,13342,1334207,33342,"MKE",10821,1082106,30852,"BWI","1842",7.00,7.00,
2,6,19,3,2019-06-19,"1726","WN",19393,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","0613",-2.00,0.00,
2,6,19,3,2019-06-19,"6622","WN",19393,13487,1348702,31650,"MSP",10821,1082106,30852,"BWI","1822",2.00,2.00,
2,6,19,3,2019-06-19,"648","WN",19393,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","0602",-3.00,0.00,
2,6,19,3,2019-06-19,"1229","WN",19393,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1050",-5.00,0.00,
2,6,19,3,2019-06-19,"1272","WN",19393,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","1611",51.00,51.00,
2,6,19,3,2019-06-19,"1469","WN",19393,13495,1349505,33495,"MSY",10821,1082106,30852,"BWI","2037",12.00,12.00,
2,6,19,3,2019-06-19,"1392","WN",19393,13796,1379608,32457,"OAK",10821,1082106,30852,"BWI","0809",-1.00,0.00,
2,6,19,3,2019-06-19,"858","WN",19393,13851,1385103,33851,"OKC",10821,1082106,30852,"BWI","1559",9.00,9.00,
2,6,19,3,2019-06-19,"890","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","2030",0.00,0.00,
2,6,19,3,2019-06-19,"1088","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","0614",-1.00,0.00,
2,6,19,3,2019-06-19,"1471","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","1505",35.00,35.00,
2,6,19,3,2019-06-19,"1683","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","0957",-3.00,0.00,
2,6,19,3,2019-06-19,"2418","WN",19393,13931,1393102,33667,"ORF",10821,1082106,30852,"BWI","1826",-4.00,0.00,
2,6,19,3,2019-06-19,"28","WN",19393,14027,1402702,34027,"PBI",10821,1082106,30852,"BWI","0659",-6.00,0.00,
2,6,19,3,2019-06-19,"127","WN",19393,14027,1402702,34027,"PBI",10821,1082106,30852,"BWI","1313",3.00,3.00,
2,6,19,3,2019-06-19,"1049","WN",19393,14107,1410702,30466,"PHX",10821,1082106,30852,"BWI","0505",5.00,5.00,
2,6,19,3,2019-06-19,"1736","WN",19393,14107,1410702,30466,"PHX",10821,1082106,30852,"BWI","1450",0.00,0.00,
2,6,19,3,2019-06-19,"516","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","1118",-2.00,0.00,
2,6,19,3,2019-06-19,"724","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","1855",60.00,60.00,
2,6,19,3,2019-06-19,"1184","WN",19393,14122,1412202,30198,"PIT",10821,1082106,30852,"BWI","0556",-4.00,0.00,
2,6,19,3,2019-06-19,"165","WN",19393,14307,1430705,30721,"PVD",10821,1082106,30852,"BWI","1040",-5.00,0.00,
